zone,hour,value
PL,17,262.57629366426363
PL,21,320.22563059999993
PL,31,1072.612000000001
PL,32,1191.3889619625352
PL,33,20.77763059999961
PL,34,636.033620387294
PL,35,2156.3619999999974
PL,36,973.1320000000014
PL,37,3266.6016306
PL,38,4238.3240000000005
PL,39,2984.3820000000014
PL,40,5676.9619999999995
FR,41,117.46764670000084
PL,41,3504.275630599999
FR,42,3730.6696467000056
PL,42,3577.5620000000017
FR,43,3695.5936467000047
PL,43,4684.775630599999
FR,44,466.1806467000042
PL,44,4459.162
PL,45,1169.0056305999988
PL,46,1668.5756305999985
PL,60,655.007999999998
PL,61,1666.7736306000024
PL,62,2896.6500000000015
PL,63,1623.6256306000014
PL,64,4847.031999999999
PL,65,2603.7556305999988
PL,66,4642.932000000001
PL,67,2213.4256306000007
PL,68,1591.1556306000002
PL,69,393.00563059999877
PL,70,1497.3820000000014
PL,87,1243.4096305999974
PL,88,1494.232
PL,89,3460.3120000000017
PL,90,1762.862000000001
PL,91,1788.1320000000014
PL,92,702.2756305999992
PL,94,713.5556306000017
PL,102,1254.2619999999988
FR,103,2809.696646699993
PL,103,2601.7819999999992
FR,104,4758.177763571499
PL,104,1105.2059999999983
PL,105,1607.6116305999985
PL,106,594.5296306
PL,107,352.0279999999984
PL,109,1317.2176305999983
PL,110,2148.75
PL,111,5103.118000000002
PL,112,5765.763142085507
FR,113,6665.3996467000015
PL,113,4867.261999999999
FR,114,10590.244963571502
PL,114,6387.531999999999
FR,115,11329.770646700003
PL,115,3975.0756305999985
FR,116,6167.935394220865
PL,116,3554.4120000000003
FR,117,1781.112646700005
PL,117,4034.4320000000007
FR,118,1948.033646700007
PL,118,1042.732
FR,119,2657.936646699998
PL,119,1435.9120000000003
FR,120,121.19851667917533
FR,126,1356.1476466999939
FR,127,8406.696363571496
FR,128,9967.570563571504
FR,129,1409.761263571494
PL,135,845.0976305999993
FR,136,628.8526466999956
PL,136,1789.0119999999988
FR,137,8056.505563571502
PL,137,3618.6820278244995
FR,138,11943.945563571504
PL,138,1952.7256306
FR,139,10721.39364670001
PL,139,4080.6820000000007
FR,140,6153.404646700006
PL,140,3339.525630599999
FR,141,1585.190646699999
PL,141,691.5056305999988
FR,142,1498.7236466999948
PL,142,1572.7756305999992
FR,143,2137.464646700004
PL,143,602.0819999999985
PL,149,266.10563060000095
FR,150,1388.1426467000038
PL,150,4019.3820000000014
FR,151,8212.705863571497
PL,151,5470.881630599999
FR,152,10697.323363571508
PL,152,5362.535630599998
FR,153,5406.093646700005
PL,153,4553.5816306
PL,154,2372.2220000000016
PL,155,3567.771630600002
